 Supply Air Temperature, Supply Air Temperature Heating Set Point, Supply Air Temperature Cooling Set Point, Outdoor Air Temperature, Mixed Air Temperature, Return Air Temperature, Outdoor Air Damper Control Signal  , Return Air Damper Control Signal, Exhaust Air Damper Control Signal    , Cooling Coil Valve Control Signal, Heating Coil Valve Control Signal,fault type
57.07,57.2,86,66.81,65.11,63.96,0.15,1,0,0,0.215687172,F14
56.3,57.44,86,67.21,65.14,63.99,0.15,1,0,0,0.20289951,F14
55.5,57.44,86,67.21,65.08,63.94,0.15,1,0,0,0.20289951,F14
54.94,57.44,86,67.21,65.05,63.85,0.15,1,0,0,0.272742232,F14
55.02,57.12,86,67.21,64.98,63.75,0.15,1,0,0,0.35668285,F14
56.31,57.12,86,67.21,64.97,63.77,0.15,1,0,0,0.35668285,F14
57.84,57.12,86,67.21,65.15,63.93,0.15,1,0,0,0.35668285,F14
59.12,57.12,86,67.21,65.4,64.24,0.15,1,0,0,0.35668285,F14
60.05,57.12,86,67.21,65.62,64.53,0.15,1,0,0,0.35668285,F14
60.7,57.12,86,67.21,65.86,64.85,0.15,1,0,0,0.341064724,F14
61.08,56.48,86,67.21,66.12,65.18,0.15,1,0,0,0,F14
60.44,56.48,86,67.21,66.21,65.37,0.15,1,0,0,0,F14
59.19,55.46,86,67.21,66.3,65.45,0.15,1,0,0,0,F14
58.02,55.46,86,67.21,66.34,65.4,0.15,1,0,0,0,F14
56.98,55.46,86,67.21,66.24,65.21,0.15,1,0,0,0,F14
56.08,55.46,86,67.21,66.08,65.02,0.15,1,0,0,0.001600787,F14
55.24,54.21,86,67.44,65.89,64.75,0.15,1,0,0,0.03841889,F14
54.51,54.21,86,67.44,65.82,64.44,0.15,1,0,0,0.03841889,F14
53.93,54.21,86,67.44,65.77,64.21,0.15,1,0,0,0.12055652,F14
53.54,54.34,86,67.44,65.62,63.94,0.15,1,0,0,0.15726746,F14
53.36,54.34,86,67.44,65.4,63.65,0.15,1,0,0,0.15726746,F14
53.29,54.34,86,67.44,65.19,63.43,0.15,1,0,0,0.15726746,F14
53.3,54.34,86,67.44,65.04,63.3,0.15,1,0,0,0.15726746,F14
53.38,54.34,86,67.44,64.93,63.17,0.15,1,0,0,0.164959794,F14
53.52,55.7,86,67.44,64.83,63.07,0.15,1,0,0,0.29659538,F14
54.06,55.7,86,67.44,64.82,63.04,0.15,1,0,0,0.29659538,F14
54.86,55.7,86,67.44,64.89,63.11,0.15,1,0,0,0.29659538,F14
55.66,55.7,86,67.44,64.98,63.2,0.15,1,0,0,0.29659538,F14
56.3,55.7,86,67.44,65.05,63.34,0.15,1,0,0,0.203555317,F14
56.5,56.39,86,67.44,65.08,63.53,0.15,1,0,0,0.17868505,F14
56.24,56.39,86,67.44,65.06,63.64,0.15,1,0,0,0.175510369,F14
55.94,56.42,86,67.8,65.03,63.68,0.15,1,0,0,0.18271139,F14
55.79,56.42,86,67.8,65.09,63.69,0.15,1,0,0,0.18271139,F14
55.76,56.42,86,67.8,65.05,63.66,0.15,1,0,0,0.213289195,F14
55.86,56.77,86,67.8,65.17,63.72,0.15,1,0,0,0.20891815,F14
56.01,56.77,86,67.8,65.3,63.79,0.15,1,0,0,0.20891815,F14
56.02,56.77,86,67.8,65.31,63.77,0.15,1,0,0,0.20891815,F14
55.8,56.77,86,67.8,65.23,63.78,0.15,1,0,0,0.20891815,F14
55.45,56.77,86,67.8,65.19,63.78,0.15,1,0,0,0.20891815,F14
55.01,56.77,86,67.8,65.2,63.68,0.15,1,0,0,0.217889297,F14
54.61,56.75,86,67.8,65.14,63.57,0.15,1,0,0,0.33056885,F14
54.86,56.75,86,67.8,65.1,63.45,0.15,1,0,0,0.33056885,F14
55.46,56.75,86,67.8,65.11,63.5,0.15,1,0,0,0.33056885,F14
55.94,56.75,86,67.8,65.09,63.5,0.15,1,0,0,0.33056885,F14
56.29,56.75,86,67.8,65.13,63.62,0.15,1,0,0,0.307778423,F14
56.54,57.49,86,67.8,65.16,63.7,0.15,1,0,0,0.27559368,F14
56.5,57.49,86,68.5,65.25,63.77,0.15,1,0,0,0.27559368,F14
56.33,57.49,86,68.5,65.27,63.8,0.15,1,0,0,0.27559368,F14
56.22,57.49,86,68.5,65.28,63.78,0.15,1,0,0,0.27559368,F14
56.22,57.49,86,68.5,65.26,63.76,0.15,1,0,0,0.27559368,F14
56.27,57.49,86,68.5,65.29,63.81,0.15,1,0,0,0.311063371,F14
56.64,57.63,86,68.5,65.25,63.84,0.15,1,0,0,0.35623322,F14
57.65,57.63,86,68.5,65.29,63.96,0.15,1,0,0,0.292660005,F14
58.28,58,86,68.5,65.37,64.12,0.15,1,0,0,0.27677282,F14
58.13,58,86,68.5,65.54,64.26,0.15,1,0,0,0.27677282,F14
57.84,58,86,68.5,65.63,64.32,0.15,1,0,0,0.266182413,F14
57.53,57.75,86,68.5,65.63,64.37,0.15,1,0,0,0.22226763,F14
57.14,57.75,86,68.5,65.62,64.36,0.15,1,0,0,0.22226763,F14
56.78,57.75,86,68.5,65.56,64.3,0.15,1,0,0,0.255362004,F14
56.66,57.24,86,68.5,65.55,64.23,0.15,1,0,0,0.2937569,F14
56.95,57.24,86,68.5,65.6,64.25,0.15,1,0,0,0.2937569,F14
57.33,57.24,86,69.41,65.63,64.26,0.15,1,0,0,0.2937569,F14
57.55,57.24,86,69.41,65.67,64.27,0.15,1,0,0,0.264198773,F14
57.41,56.95,86,69.41,65.73,64.3,0.15,1,0,0,0.23736082,F14
56.75,56.95,86,69.41,65.78,64.29,0.15,1,0,0,0.23632873,F14
55.92,57.08,86,69.41,65.65,64.21,0.15,1,0,0,0.21259066,F14
55.1,57.08,86,69.41,65.5,64.04,0.15,1,0,0,0.21259066,F14
54.39,57.08,86,69.41,65.37,63.81,0.15,1,0,0,0.326711861,F14
54.96,57.23,86,69.41,65.28,63.58,0.15,1,0,0,0.45749741,F14
58.13,57.23,86,69.41,65.34,63.69,0.15,1,0,0,0.45749741,F14
61.12,57.23,86,69.41,65.59,64.15,0.15,1,0,0,0.45749741,F14
63.13,57.23,86,69.41,65.93,64.72,0.15,1,0,0,0.45749741,F14
64.56,57.23,86,69.41,66.31,65.34,0.15,1,0,0,0.438923898,F14
65.35,57,86,69.41,66.69,65.97,0.15,1,0,0,0,F14
63.86,57,86,69.41,66.99,66.38,0.15,1,0,0,0,F14
61.42,57,86,69.41,67.09,66.46,0.15,1,0,0,0,F14
59.42,57,86,68.83,67.04,66.33,0.15,1,0,0,0,F14
58.08,55.22,86,68.83,66.8,65.96,0.15,1,0,0,0,F14
57.24,55.22,86,68.83,66.69,65.65,0.15,1,0,0,0,F14
56.75,54.37,86,68.83,66.44,65.3,0.15,1,0,0,0,F14
56.49,54.37,86,68.83,66.28,65.02,0.15,1,0,0,0,F14
56.25,54.37,86,68.83,66.15,64.78,0.15,1,0,0,0,F14
55.94,54.37,86,68.83,66,64.56,0.15,1,0,0,0.016333527,F14
55.49,55.01,86,68.83,65.83,64.32,0.15,1,0,0,0.06629135,F14
54.98,55.01,86,68.83,65.69,64.13,0.15,1,0,0,0.06629135,F14
54.42,55.01,86,68.83,65.55,63.92,0.15,1,0,0,0.06629135,F14
53.86,55.01,86,68.83,65.35,63.67,0.15,1,0,0,0.06629135,F14
53.36,55.01,86,68.83,65.17,63.37,0.15,1,0,0,0.06629135,F14
53.05,55.01,86,68.83,65.09,63.16,0.15,1,0,0,0.08495879,F14
52.97,57.63,86,68.83,65.01,62.93,0.15,1,0,0,0.43598358,F14
54.8,57.63,86,68.83,65.01,62.89,0.15,1,0,0,0.43598358,F14
58.48,57.63,86,68.98,65.12,63.14,0.15,1,0,0,0.43598358,F14
61.38,57.63,86,68.98,65.41,63.75,0.15,1,0,0,0.424417378,F14
62.89,59.65,86,68.98,65.74,64.38,0.15,1,0,0,0.05271118,F14
62.05,59.65,86,68.98,66.04,64.89,0.15,1,0,0,0.051393401,F14
60.09,59.96,86,68.98,66.25,65.1,0.15,1,0,0,0,F14
58.43,59.96,86,68.98,66.34,65.09,0.15,1,0,0,0,F14
57.3,59.96,86,68.98,66.22,64.92,0.15,1,0,0,0.059280126,F14
56.65,59.27,86,68.98,66.07,64.7,0.15,1,0,0,0.28775906,F14
56.64,59.27,86,68.98,66.01,64.54,0.15,1,0,0,0.28775906,F14
56.98,59.27,86,68.98,65.94,64.38,0.15,1,0,0,0.28775906,F14
57.36,59.27,86,68.98,65.87,64.31,0.15,1,0,0,0.310771026,F14
57.97,59.22,86,68.98,65.91,64.34,0.15,1,0,0,0.3268079,F14
58.68,59.22,86,68.98,65.94,64.42,0.15,1,0,0,0.3268079,F14
59.16,59.22,86,68.98,66,64.54,0.15,1,0,0,0.28751332,F14
59.1,60.11,86,68.98,66.03,64.67,0.15,1,0,0,0.25354637,F14
58.33,60.11,86,69.39,66.02,64.68,0.15,1,0,0,0.25354637,F14
57.34,60.11,86,69.39,65.98,64.59,0.15,1,0,0,0.260257537,F14
56.62,59.85,86,69.39,65.89,64.43,0.15,1,0,0,0.40568501,F14
57.74,59.85,86,69.39,65.88,64.41,0.15,1,0,0,0.40568501,F14
59.9,59.85,86,69.39,65.93,64.52,0.15,1,0,0,0.406135832,F14
61.56,60.49,86,69.39,66.16,64.86,0.15,1,0,0,0.41341339,F14
62.61,60.49,86,69.39,66.44,65.23,0.15,1,0,0,0.41341339,F14
63.32,60.49,86,69.39,66.67,65.57,0.15,1,0,0,0.298457877,F14
63.1,60.43,86,69.39,66.9,65.9,0.15,1,0,0,0.00857427,F14
61.35,60.43,86,69.39,66.95,65.99,0.15,1,0,0,0.00857427,F14
59.47,60.43,86,69.39,66.89,65.89,0.15,1,0,0,0.00857427,F14
58.14,60.43,86,69.39,66.76,65.62,0.15,1,0,0,0.116891825,F14
57.37,59.24,86,69.39,66.59,65.36,0.15,1,0,0,0.28836536,F14
57.33,59.24,86,69.39,66.5,65.11,0.15,1,0,0,0.28836536,F14
57.58,59.24,86,69.39,66.39,64.86,0.15,1,0,0,0.28836536,F14
57.85,59.71,86,69.48,66.29,64.76,0.15,1,0,0,0.314915272,F14
58.18,59.71,86,69.48,66.22,64.73,0.15,1,0,0,0.31513838,F14
58.41,59.71,86,69.48,66.25,64.72,0.15,1,0,0,0.31513838,F14
58.49,59.71,86,69.48,66.25,64.68,0.15,1,0,0,0.316465435,F14
58.43,61.48,86,69.48,66.24,64.66,0.15,1,0,0,0.34698769,F14
58.65,61.48,86,69.48,66.18,64.66,0.15,1,0,0,0.34698769,F14
58.94,61.48,86,69.48,66.19,64.68,0.15,1,0,0,0.34698769,F14
59.19,61.48,86,69.48,66.27,64.74,0.15,1,0,0,0.369197011,F14
60,62.13,86,69.48,66.35,64.85,0.15,1,0,0,0.47708111,F14
62.55,62.13,86,69.48,66.5,65.13,0.15,1,0,0,0.47708111,F14
64.88,62.13,86,69.48,66.78,65.62,0.15,1,0,0,0.475623156,F14
66.46,62.27,86,69.48,67.15,66.19,0.15,1,0,0,0.46678967,F14
67.49,62.27,86,69.48,67.5,66.79,0.15,1,0,0,0.46678967,F14
68.23,62.27,86,69.48,67.84,67.34,0.15,1,0,0,0.46678967,F14
68.68,62.27,86,69.48,68.11,67.84,0.15,1,0,0,0.121926277,F14
67.2,60.97,86,69.38,68.31,68.12,0.15,1,0,0,0,F14
64.27,60.97,86,69.38,68.3,68.07,0.15,1,0,0,0,F14
61.71,60.97,86,69.38,68.19,67.75,0.15,1,0,0,0.003673575,F14
59.98,59.52,86,69.38,67.95,67.34,0.15,1,0,0,0.08816579,F14
58.88,59.52,86,69.38,67.68,66.85,0.15,1,0,0,0.08816579,F14
58.17,59.52,86,69.38,67.49,66.41,0.15,1,0,0,0.08816579,F14
57.71,59.52,86,69.38,67.24,65.99,0.15,1,0,0,0.163251246,F14
57.37,58.97,86,69.38,67.01,65.6,0.15,1,0,0,0.27184311,F14
57.2,58.97,86,69.38,66.82,65.31,0.15,1,0,0,0.27184311,F14
57.02,58.97,86,69.38,66.57,65.03,0.15,1,0,0,0.278309898,F14
56.95,60.38,86,69.38,66.35,64.81,0.15,1,0,0,0.41532475,F14
58.55,60.38,86,69.38,66.29,64.78,0.15,1,0,0,0.41532475,F14
60.87,61.72,86,69.38,66.42,64.92,0.15,1,0,0,0.430904121,F14
62.74,61.72,86,69.38,66.61,65.28,0.15,1,0,0,0.43103504,F14
63.96,61.72,86,69.38,66.88,65.69,0.15,1,0,0,0.43103504,F14
64.75,61.72,86,69.5,67.17,66.11,0.15,1,0,0,0.163242382,F14
63.71,62.62,86,69.5,67.44,66.41,0.15,1,0,0,0.08452211,F14
61.44,62.62,86,69.5,67.55,66.45,0.15,1,0,0,0.08452211,F14
59.47,62.62,86,69.5,67.48,66.21,0.15,1,0,0,0.08452211,F14
58.11,62.62,86,69.5,67.27,65.84,0.15,1,0,0,0.360696788,F14
58.72,62.24,86,69.5,67.06,65.56,0.15,1,0,0,0.5122599,F14
62.97,62.24,86,69.5,67.02,65.69,0.15,1,0,0,0.5122599,F14
66.55,62.24,86,69.5,67.29,66.24,0.15,1,0,0,0.491523012,F14
68.38,62.59,86,69.5,67.66,66.91,0.15,1,0,0,0,F14
67.07,62.59,86,69.5,67.97,67.38,0.15,1,0,0,0,F14
64.4,62.59,86,69.5,68.06,67.49,0.15,1,0,0,0.00484113,F14
62.1,62.58,86,69.5,68.05,67.34,0.15,1,0,0,0.11618712,F14
60.35,62.58,86,69.5,67.88,67.04,0.15,1,0,0,0.11618712,F14
58.99,62.58,86,69.5,67.62,66.64,0.15,1,0,0,0.138169185,F14
58.02,61.78,86,69.5,67.34,66.19,0.15,1,0,0,0.41142773,F14
58.99,61.78,86,69.52,67.14,65.86,0.15,1,0,0,0.41142773,F14
61.24,61.78,86,69.52,67.08,65.79,0.15,1,0,0,0.352194379,F14
62.22,62.93,86,69.52,67.17,65.93,0.15,1,0,0,0.27252571,F14
61.4,62.93,86,69.52,67.2,65.99,0.15,1,0,0,0.27252571,F14
60.22,62.93,86,69.52,67.19,65.92,0.15,1,0,0,0.281593949,F14
59.6,63.46,86,69.52,67.14,65.79,0.15,1,0,0,0.45229183,F14
61.38,63.46,86,69.52,67.12,65.78,0.15,1,0,0,0.45229183,F14
64.03,63.46,86,69.52,67.26,66.03,0.15,1,0,0,0.451570297,F14
65.73,64.09,86,69.52,67.53,66.46,0.15,1,0,0,0.22857983,F14
64.93,64.09,86,69.52,67.71,66.78,0.15,1,0,0,0.22857983,F14
62.85,64.09,86,69.52,67.76,66.84,0.15,1,0,0,0.263570897,F14
61.31,64.08,86,69.52,67.7,66.67,0.15,1,0,0,0.36635418,F14
61.44,64.08,86,69.52,67.63,66.53,0.15,1,0,0,0.36635418,F14
62.54,64.08,86,69.52,67.63,66.5,0.15,1,0,0,0.388309181,F14
64.09,64.23,86,69.52,67.7,66.64,0.15,1,0,0,0.3479591,F14
64.89,64.23,86,69.55,67.8,66.87,0.15,1,0,0,0.3479591,F14
65.23,64.23,86,69.55,67.97,67.08,0.15,1,0,0,0.281266595,F14
64.73,63.75,86,69.55,68.1,67.21,0.15,1,0,0,0.20396458,F14
62.93,63.75,86,69.55,68.12,67.18,0.15,1,0,0,0.20396458,F14
60.95,63.75,86,69.55,67.97,66.94,0.15,1,0,0,0.295428783,F14
60.03,63.79,86,69.55,67.74,66.64,0.15,1,0,0,0.49124546,F14
62.72,63.79,86,69.55,67.6,66.49,0.15,1,0,0,0.49124546,F14
65.68,63.79,86,69.55,67.71,66.79,0.15,1,0,0,0.493933464,F14
67.39,64.23,86,69.55,67.93,67.19,0.15,1,0,0,0.53732552,F14
68.71,64.23,86,69.55,68.23,67.67,0.15,1,0,0,0.53732552,F14
69.66,64.23,86,69.55,68.55,68.15,0.15,1,0,0,0.53732552,F14
70.32,64.23,86,69.55,68.83,68.61,0.15,1,0,0,0.53732552,F14
70.71,64.23,86,69.55,69.09,69.02,0.15,1,0,0,0.162314867,F14
68.99,63.16,86,69.55,69.25,69.23,0.15,1,0,0,0,F14
65.61,63.16,86,69.55,69.2,69.04,0.15,1,0,0,0,F14
62.65,63.16,86,69.42,68.97,68.59,0.15,1,0,0,0.010758987,F14
60.62,61.9,86,69.42,68.66,68,0.15,1,0,0,0.18443977,F14
59.3,61.9,86,69.42,68.29,67.45,0.15,1,0,0,0.18443977,F14
58.48,61.9,86,69.42,67.95,66.89,0.15,1,0,0,0.18443977,F14
57.99,61.9,86,69.42,67.62,66.37,0.15,1,0,0,0.301813558,F14
58.58,62.91,86,69.42,67.35,65.98,0.15,1,0,0,0.48149815,F14
62.39,62.91,86,69.42,67.32,65.95,0.15,1,0,0,0.48149815,F14
65.95,62.91,86,69.42,67.56,66.36,0.15,1,0,0,0.472969505,F14
67.69,64.29,86,69.42,67.89,66.91,0.15,1,0,0,0.057942,F14
66.4,64.29,86,69.42,68.17,67.33,0.15,1,0,0,0.057942,F14
63.45,64.29,86,69.42,68.16,67.32,0.15,1,0,0,0.05710951,F14
60.73,64.17,86,69.42,68,67.04,0.15,1,0,0,0.03796223,F14
58.61,64.17,86,69.42,67.74,66.54,0.15,1,0,0,0.03796223,F14
57.02,64.17,86,69.42,67.4,65.91,0.15,1,0,0,0.387646414,F14
57.06,64.69,86,69.42,67.02,65.35,0.15,1,0,0,0.76706093,F14
62.63,64.69,86,68.78,67,65.4,0.15,1,0,0,0.76706093,F14
67.75,64.69,86,68.78,67.4,66.07,0.15,1,0,0,0.553718941,F14
70.27,66.22,86,68.78,67.9,66.95,0.15,1,0,0,0.10924691,F14
68.42,66.22,86,68.78,68.19,67.53,0.15,1,0,0,0.10924691,F14
65,66.22,86,68.78,68.22,67.58,0.15,1,0,0,0.189734803,F14
62.57,66.42,86,68.78,68.11,67.36,0.15,1,0,0,0.43747005,F14
63.38,66.42,86,68.78,68.01,67.15,0.15,1,0,0,0.43747005,F14
65.61,66.42,86,68.78,68.09,67.24,0.15,1,0,0,0.405426908,F14
66.62,66.34,86,68.78,68.19,67.45,0.15,1,0,0,0.30534988,F14
65.63,66.34,86,68.78,68.23,67.57,0.15,1,0,0,0.302593236,F14
64.24,66.34,86,68.78,68.24,67.53,0.15,1,0,0,0.36121925,F14
63.43,66.34,86,68.78,68.17,67.37,0.15,1,0,0,0.418292513,F14
64.27,66.36,86,68.78,68.07,67.27,0.15,1,0,0,0.51567909,F14
66.62,66.36,86,68.78,68.12,67.42,0.15,1,0,0,0.501853727,F14
67.89,66.4,86,68.78,68.32,67.76,0.15,1,0,0,0.28619944,F14
66.41,66.4,86,68.34,68.46,67.93,0.15,1,0,0,0.283083644,F14
64.04,66.43,86,68.34,68.39,67.82,0.15,1,0,0,0.24465549,F14
61.9,66.43,86,68.34,68.17,67.48,0.15,1,0,0,0.261175293,F14
60.48,66.24,86,68.34,67.9,67.01,0.15,1,0,0,0.42487152,F14
61.38,66.24,86,68.34,67.66,66.67,0.15,1,0,0,0.546667961,F14
64.53,66.24,86,68.34,67.61,66.66,0.15,1,0,0,0.66524704,F14
68.33,66.24,86,68.34,67.88,67.11,0.15,1,0,0,0.661254823,F14
70.74,67.73,86,68.34,68.3,67.77,0.15,1,0,0,0.64003304,F14
72.14,67.73,86,68.34,68.71,68.46,0.15,1,0,0,0.616930198,F14
72.73,67.54,86,68.34,69.07,69.1,0.15,1,0,0,0.24398432,F14
70.63,67.54,86,68.34,69.28,69.44,0.15,1,0,0,0.18013468,F14
67.26,67.14,86,68.34,69.17,69.27,0.15,1,0,0,0.17606453,F14
64.23,67.14,86,68.34,68.89,68.82,0.15,1,0,0,0.318871944,F14
63.11,66.72,86,68.34,68.58,68.32,0.15,1,0,0,0.54097111,F14
66.13,66.72,86,68.34,68.49,68.17,0.15,1,0,0,0.54097111,F14
68.39,69.84,86,59.2,67.7,67.84,0,1,0,0,0,Normal
68.39,69.84,86,59.2,67.71,67.86,0,1,0,0,0,Normal
68.39,69.84,86,59.2,67.73,67.87,0.01625,1,0,0,0,Normal
68.37,72.11,86,59.2,67.31,67.87,0.15,1,0,0,0,Normal
68.27,72.11,86,59.2,66.58,67.89,0.15,1,0,0,0,Normal
68.11,72.11,86,59.2,66.21,67.86,0.15,1,0,0,0.013271552,Normal
67.94,74.23,86,59.2,66.02,67.83,0.15,1,0,0,0.14478057,Normal
67.76,74.23,86,59.2,65.91,67.78,0.15,1,0,0,0.14478057,Normal
67.6,74.23,86,59.2,65.83,67.73,0.15,1,0,0,0.14478057,Normal
67.48,74.23,86,59.2,65.83,67.66,0.15,1,0,0,0.351793495,Normal
67.68,76.76,86,59.2,65.79,67.62,0.15,1,0,0,0.61537571,Normal
68.94,76.76,86,59.2,65.79,67.7,0.15,1,0,0,0.61537571,Normal
71.52,76.76,86,59.2,65.91,68.02,0.15,1,0,0,0.616688013,Normal
74.79,78.42,86,59.2,66.26,68.69,0.15,1,0,0,0.62748928,Normal
77.16,78.42,86,59.2,66.75,69.59,0.15,1,0,0,0.62748928,Normal
78.66,78.42,86,59.15,67.3,70.48,0.15,1,0,0,0.51554632,Normal
78.97,78.41,86,59.15,67.81,71.2,0.15,1,0,0,0.08957399,Normal
77.07,78.41,86,59.15,68.09,71.57,0.15,1,0,0,0.08957399,Normal
74.77,78.41,86,59.15,68.05,71.51,0.15,1,0,0,0.089152179,Normal
73,78.09,86,59.15,67.89,71.19,0.15,1,0,0,0.08234295,Normal
71.73,78.09,86,59.15,67.71,70.84,0.15,1,0,0,0.08234295,Normal
70.87,78.09,86,59.15,67.54,70.47,0.15,1,0,0,0.185267694,Normal
70.52,78.86,86,59.15,67.36,70.14,0.15,1,0,0,0.71152824,Normal
73.35,78.86,86,59.15,67.29,70.11,0.15,1,0,0,0.71152824,Normal
77.18,78.86,86,59.15,67.66,70.68,0.15,1,0,0,0.71152824,Normal
79.72,78.86,86,59.15,68.2,71.53,0.15,1,0,0,0.695576797,Normal
81.18,78.78,86,59.15,68.78,72.42,0.15,1,0,0,0.1319702,Normal
80.27,78.78,86,59.15,69.2,73.04,0.15,1,0,0,0.1319702,Normal
77.76,78.78,86,59.15,69.3,73.12,0.15,1,0,0,0.174173346,Normal
75.61,77.68,86,59.15,69.18,72.84,0.15,1,0,0,0.29231421,Normal
74.36,77.68,86,59.74,68.95,72.48,0.15,1,0,0,0.29231421,Normal
73.73,77.68,86,59.74,68.75,72.11,0.15,1,0,0,0.466486922,Normal
75.12,77.93,86,59.74,68.65,71.94,0.15,1,0,0,0.53274715,Normal
77.74,77.93,86,59.74,68.76,72.23,0.15,1,0,0,0.53274715,Normal
79.4,77.93,86,59.74,69.08,72.76,0.15,1,0,0,0.53274715,Normal
80.47,77.93,86,59.74,69.47,73.27,0.15,1,0,0,0.350188241,Normal
80.44,77.42,86,59.74,69.82,73.73,0.15,1,0,0,0.06016431,Normal
78.58,77.42,86,59.74,69.93,73.84,0.15,1,0,0,0.06016431,Normal
76.48,77.42,86,59.74,69.82,73.61,0.15,1,0,0,0.059999574,Normal
74.83,76.45,86,59.74,69.58,73.21,0.15,1,0,0,0.05796783,Normal
73.64,76.45,86,59.74,69.29,72.77,0.15,1,0,0,0.05796783,Normal
72.78,76.45,86,59.74,69.04,72.34,0.15,1,0,0,0.298099951,Normal
72.89,76.46,86,59.74,68.82,72,0.15,1,0,0,0.52352825,Normal
75.64,76.46,86,59.74,68.82,71.99,0.15,1,0,0,0.52352825,Normal
78.2,76.46,86,59.74,69.04,72.46,0.15,1,0,0,0.509896161,Normal
79.53,76.31,86,60.32,69.4,73.02,0.15,1,0,0,0.13040111,Normal
78.67,76.31,86,60.32,69.74,73.4,0.15,1,0,0,0.13040111,Normal
76.76,76.31,86,60.32,69.77,73.4,0.15,1,0,0,0.124934535,Normal
75.06,75.58,86,60.32,69.62,73.18,0.15,1,0,0,0.09587537,Normal
73.78,75.58,86,60.32,69.37,72.81,0.15,1,0,0,0.09587537,Normal
72.89,75.58,86,60.32,69.15,72.41,0.15,1,0,0,0.181600816,Normal
72.54,75.62,86,60.32,68.96,72.06,0.15,1,0,0,0.46508579,Normal
74.3,75.62,86,60.32,68.9,71.94,0.15,1,0,0,0.46508579,Normal
76.78,75.62,86,60.32,69.08,72.22,0.15,1,0,0,0.454977505,Normal
78.19,75.25,86,60.32,69.34,72.71,0.15,1,0,0,0.18645506,Normal
77.56,75.25,86,60.32,69.56,73.06,0.15,1,0,0,0.18645506,Normal
75.97,75.25,86,60.32,69.58,73.08,0.15,1,0,0,0.167548926,Normal
74.49,74.46,86,60.32,69.46,72.86,0.15,1,0,0,0.20961056,Normal
73.37,74.46,86,60.32,69.31,72.54,0.15,1,0,0,0.20961056,Normal
72.58,74.46,86,60.32,69.15,72.21,0.15,1,0,0,0.231046347,Normal
72.16,74.11,86,60.57,68.98,71.9,0.15,1,0,0,0.39578079,Normal
73.07,74.11,86,60.57,68.86,71.72,0.15,1,0,0,0.39578079,Normal
74.67,74.11,86,60.57,68.85,71.83,0.15,1,0,0,0.314979036,Normal
75.34,73.88,86,60.57,68.94,72.09,0.15,1,0,0,0.2205559,Normal
74.77,73.88,86,60.57,69.01,72.2,0.15,1,0,0,0.2205559,Normal
73.83,73.88,86,60.57,68.98,72.15,0.15,1,0,0,0.212504879,Normal
72.98,73.75,86,60.57,68.85,71.99,0.15,1,0,0,0.28285078,Normal
72.47,73.75,86,60.57,68.75,71.78,0.15,1,0,0,0.28285078,Normal
72.22,73.75,86,60.57,68.68,71.61,0.15,1,0,0,0.28285078,Normal
72.08,73.75,86,60.57,68.55,71.47,0.15,1,0,0,0.343885891,Normal
72.57,73.94,86,60.57,68.54,71.38,0.15,1,0,0,0.39301994,Normal
74.2,73.94,86,60.57,68.63,71.48,0.15,1,0,0,0.39301994,Normal
75.77,73.94,86,60.57,68.87,71.8,0.15,1,0,0,0.38442887,Normal
76.57,73.71,86,60.57,69.12,72.2,0.15,1,0,0,0.12656438,Normal
75.87,73.71,86,60.57,69.27,72.45,0.15,1,0,0,0.12656438,Normal
74.5,73.71,86,60.69,69.33,72.44,0.15,1,0,0,0.146143064,Normal
73.32,72.82,86,60.69,69.21,72.25,0.15,1,0,0,0.18794609,Normal
72.46,72.82,86,60.69,69,72.01,0.15,1,0,0,0.18794609,Normal
71.83,72.82,86,60.69,68.88,71.74,0.15,1,0,0,0.264558635,Normal
71.63,72.49,86,60.69,68.74,71.54,0.15,1,0,0,0.31104626,Normal
71.85,72.49,86,60.69,68.61,71.39,0.15,1,0,0,0.31104626,Normal
72.21,72.49,86,60.69,68.61,71.31,0.15,1,0,0,0.311704593,Normal
72.52,72.15,86,60.69,68.64,71.3,0.15,1,0,0,0.24722363,Normal
72.57,72.15,86,60.69,68.69,71.33,0.15,1,0,0,0.24722363,Normal
72.41,72.15,86,60.69,68.75,71.33,0.15,1,0,0,0.242819406,Normal
72.2,71.8,86,60.69,68.8,71.3,0.15,1,0,0,0.20465015,Normal
71.8,71.8,86,60.69,68.77,71.22,0.15,1,0,0,0.20465015,Normal
71.41,71.8,86,60.69,68.68,71.13,0.15,1,0,0,0.25864099,Normal
71.18,71.55,86,60.69,68.63,71.02,0.15,1,0,0,0.26710392,Normal
71.18,71.55,86,60.69,68.61,70.93,0.15,1,0,0,0.26710392,Normal
71.24,71.55,86,60.96,68.59,70.87,0.15,1,0,0,0.270043729,Normal
71.31,71.09,86,60.96,68.57,70.84,0.15,1,0,0,0.27295732,Normal
71.43,71.09,86,60.96,68.55,70.81,0.15,1,0,0,0.27295732,Normal
71.5,71.09,86,60.96,68.57,70.81,0.15,1,0,0,0.27295732,Normal
71.6,71.09,86,60.96,68.57,70.83,0.15,1,0,0,0.254458237,Normal
71.57,70.81,86,60.96,68.51,70.83,0.15,1,0,0,0.2078723,Normal
71.32,70.81,86,60.96,68.51,70.82,0.15,1,0,0,0.2078723,Normal
