Supply Air Temperature,Supply Air Temperature Heating Set Point,Supply Air Temperature Cooling Set Point,Outdoor Air Temperature,Mixed Air Temperature,Return Air Temperature,Supply Air Fan Speed Control Signal,Outdoor Air Damper Control Signal,Return Air Damper Control Signal,Exhaust Air Damper Control Signal,Cooling Coil Valve Control Signal,Heating Coil Valve Control Signal,fault type
72.49,72.5,72.5,54.31,73.63,71.94,0.1,0.15,1.0,0.1,0.0,0.24,Normal
54.82,53.04,55.04,69.91,69.72,71.08,0.3,1.0,0.0,0.9,0.34,0.0,Normal
69.41,53.04,72.5,56.39,60.22,77.04,0.26,1.0,0.0,0.9,0.0,0.0,Normal
54.4,53.04,55.88,69.38,69.15,71.12,0.28,1.0,0.0,0.9,0.26,0.0,Normal
55.79,53.04,55.04,72.27,73.17,69.33,0.43,0.11,1.0,0.1,0.4,0.0,Normal
55.44,53.04,55.04,72.71,72.98,68.91,0.43,0.11,1.0,0.1,0.39,0.0,Normal
57.85,53.04,55.54,68.9,68.79,72.44,0.35,1.0,0.0,0.9,0.34,0.0,Normal
64.24,53.04,72.5,61.84,62.88,69.83,0.45,1.0,0.0,0.9,0.0,0.0,Normal
61.41,53.04,72.5,57.21,59.51,73.58,0.34,1.0,0.0,0.9,0.0,0.0,Normal
58.18,53.04,58.63,65.47,65.64,70.6,0.46,1.0,0.0,0.9,0.28,0.0,Normal
72.79,72.5,72.5,60.91,74.3,72.53,0.1,0.15,1.0,0.1,0.0,0.22,Normal
59.58,53.04,56.04,66.23,66.48,71.8,0.44,1.0,0.0,0.9,0.33,0.0,Normal
61.5,53.04,61.41,66.16,66.47,71.48,0.4,1.0,0.0,0.9,0.28,0.0,Normal
63.22,53.04,72.5,60.31,62.32,70.62,0.14,1.0,0.0,0.9,0.0,0.0,Normal
64.89,53.04,64.47,62.23,63.65,72.76,0.5,1.0,0.0,0.9,0.03,0.0,Normal
57.2,53.04,57.56,65.05,65.85,70.61,0.44,1.0,0.0,0.9,0.3,0.0,Normal
54.23,53.04,55.04,69.89,69.97,70.49,0.35,1.0,0.0,0.9,0.33,0.0,Normal
55.99,53.04,55.04,70.49,70.31,71.54,0.38,1.0,0.0,0.9,0.38,0.0,Normal
61.14,53.04,61.77,66.76,66.72,71.68,0.4,1.0,0.0,0.9,0.25,0.0,Normal
65.86,53.04,58.07,63.41,64.39,73.13,0.5,1.0,0.0,0.9,0.43,0.0,Normal
58.0,53.04,58.32,66.16,66.65,71.14,0.4,1.0,0.0,0.9,0.28,0.0,Normal
58.62,53.04,56.63,70.22,68.97,72.67,0.36,1.0,0.0,0.9,0.31,0.0,Normal
54.94,53.04,55.04,70.54,70.46,71.07,0.32,1.0,0.0,0.9,0.35,0.0,Normal
55.76,53.04,55.04,74.13,73.12,68.79,0.43,0.11,1.0,0.1,0.41,0.0,Normal
66.82,53.04,72.5,56.65,59.81,77.04,0.31,1.0,0.0,0.9,0.0,0.0,Normal
54.51,53.04,55.04,72.92,72.21,67.74,0.46,0.1,1.0,0.1,0.4,0.0,Normal
54.38,53.04,55.04,69.71,69.42,71.08,0.31,1.0,0.0,0.9,0.31,0.0,Normal
72.74,72.5,72.5,54.61,74.11,72.32,0.1,0.15,1.0,0.1,0.0,0.23,Normal
56.53,53.04,56.02,65.53,66.12,70.59,0.44,1.0,0.0,0.9,0.33,0.0,Normal
61.51,53.04,72.5,58.25,60.29,73.1,0.37,1.0,0.0,0.9,0.0,0.0,Normal
56.3,53.04,55.04,69.85,69.64,71.78,0.37,1.0,0.0,0.9,0.38,0.0,Normal
57.79,53.04,55.04,66.03,66.17,71.55,0.48,1.0,0.0,0.9,0.33,0.0,Normal
55.9,53.04,55.04,70.98,70.45,71.54,0.38,1.0,0.0,0.9,0.38,0.0,Normal
62.03,53.04,63.21,64.7,65.51,71.68,0.47,1.0,0.0,0.9,0.22,0.0,Normal
56.92,53.04,55.04,68.37,68.49,72.01,0.38,1.0,0.0,0.9,0.36,0.0,Normal
55.75,53.04,55.04,72.14,73.29,69.59,0.42,0.11,1.0,0.1,0.4,0.0,Normal
55.83,53.04,55.04,71.26,70.59,71.42,0.4,1.0,0.0,0.9,0.38,0.0,Normal
54.34,53.04,55.04,72.45,72.18,67.74,0.46,0.1,1.0,0.1,0.39,0.0,Normal
55.97,53.04,55.04,71.81,73.55,69.98,0.42,0.11,1.0,0.1,0.4,0.0,Normal
61.35,53.04,72.5,59.49,60.4,73.48,0.35,1.0,0.0,0.9,0.0,0.0,Normal
72.42,72.5,72.5,59.33,73.9,72.06,0.1,0.15,1.0,0.1,0.0,0.23,Normal
54.89,53.04,55.04,71.1,70.76,71.1,0.32,1.0,0.0,0.9,0.34,0.0,Normal
66.45,53.04,60.16,66.07,67.18,73.83,0.47,1.0,0.0,0.9,0.4,0.0,Normal
55.0,53.04,56.14,69.5,69.2,71.16,0.27,1.0,0.0,0.9,0.27,0.0,Normal
57.3,53.04,57.9,65.91,66.26,70.83,0.44,1.0,0.0,0.9,0.29,0.0,Normal
64.95,53.04,63.43,63.12,64.16,72.88,0.5,1.0,0.0,0.9,0.09,0.0,Normal
72.73,72.5,72.5,55.59,75.05,73.21,0.1,0.15,1.0,0.1,0.0,0.21,Normal
56.73,53.04,57.04,69.93,69.46,71.38,0.25,1.0,0.0,0.9,0.29,0.0,Normal
72.68,72.5,72.5,54.54,73.8,72.23,0.1,0.15,1.0,0.1,0.0,0.23,Normal
72.6,72.5,72.5,59.11,74.16,72.04,0.1,0.15,1.0,0.1,0.0,0.22,Normal
64.61,53.04,57.78,63.73,64.53,73.14,0.5,1.0,0.0,0.9,0.42,0.0,Normal
72.25,72.5,72.5,53.9,73.58,71.76,0.1,0.15,1.0,0.1,0.0,0.24,Normal
55.64,53.04,55.04,70.54,70.26,71.6,0.38,1.0,0.0,0.9,0.36,0.0,Normal
58.28,53.04,55.81,68.03,68.35,72.54,0.37,1.0,0.0,0.9,0.33,0.0,Normal
57.5,53.04,57.1,64.54,65.22,70.35,0.47,1.0,0.0,0.9,0.32,0.0,Normal
71.98,62.94,72.5,56.57,74.64,77.51,0.1,0.61,0.46,0.53,0.0,0.0,Normal
57.82,53.04,57.7,66.06,66.14,70.69,0.42,1.0,0.0,0.9,0.33,0.0,Normal
67.04,53.04,72.5,65.84,66.43,74.25,0.46,1.0,0.0,0.9,0.0,0.0,Normal
57.78,53.04,56.99,65.19,65.69,70.56,0.47,1.0,0.0,0.9,0.35,0.0,Normal
63.26,53.04,72.5,60.31,62.2,70.45,0.16,1.0,0.0,0.9,0.0,0.0,Normal
54.58,53.04,55.04,72.19,72.19,68.02,0.44,0.11,1.0,0.1,0.38,0.0,Normal
72.77,72.5,72.5,54.67,74.29,72.38,0.1,0.15,1.0,0.1,0.0,0.22,Normal
57.86,53.04,55.17,65.12,65.98,71.46,0.47,1.0,0.0,0.9,0.33,0.0,Normal
62.94,53.04,72.5,61.7,62.82,72.51,0.44,1.0,0.0,0.9,0.0,0.0,Normal
72.51,72.5,72.5,53.65,73.81,71.77,0.1,0.15,1.0,0.1,0.0,0.23,Normal
61.63,53.04,72.5,59.65,60.89,73.07,0.37,1.0,0.0,0.9,0.0,0.0,Normal
62.06,53.04,72.5,59.24,60.96,72.98,0.41,1.0,0.0,0.9,0.0,0.0,Normal
61.05,53.04,61.2,65.64,66.3,71.36,0.42,1.0,0.0,0.9,0.27,0.0,Normal
62.13,53.04,63.1,64.62,65.31,71.61,0.47,1.0,0.0,0.9,0.21,0.0,Normal
60.98,53.04,57.27,66.91,67.56,73.06,0.43,1.0,0.0,0.9,0.34,0.0,Normal
56.45,53.04,56.92,69.59,69.35,71.32,0.27,1.0,0.0,0.9,0.3,0.0,Normal
55.57,53.04,55.04,70.37,70.13,71.62,0.38,1.0,0.0,0.9,0.36,0.0,Normal
72.22,72.5,72.5,53.89,73.48,71.78,0.1,0.15,1.0,0.1,0.0,0.25,Normal
54.4,53.04,55.04,70.4,69.68,69.83,0.39,1.0,0.0,0.9,0.36,0.0,Normal
54.32,53.04,55.04,73.06,72.33,67.79,0.47,0.1,1.0,0.1,0.39,0.0,Normal
63.19,53.04,72.5,62.21,62.65,72.31,0.48,1.0,0.0,0.9,0.0,0.0,Normal
68.02,53.04,63.11,66.81,67.15,73.79,0.5,1.0,0.0,0.9,0.26,0.0,Normal
62.06,53.04,72.5,59.71,60.96,72.98,0.4,1.0,0.0,0.9,0.0,0.0,Normal
56.97,53.04,55.04,66.55,66.93,71.32,0.42,1.0,0.0,0.9,0.33,0.0,Normal
62.78,53.04,72.5,60.0,61.52,72.69,0.45,1.0,0.0,0.9,0.0,0.0,Normal
63.19,53.04,72.5,60.59,62.06,72.46,0.46,1.0,0.0,0.9,0.0,0.0,Normal
63.4,53.04,72.5,61.79,62.77,72.27,0.48,1.0,0.0,0.9,0.0,0.0,Normal
54.7,53.04,55.73,69.17,69.15,71.14,0.27,1.0,0.0,0.9,0.26,0.0,Normal
55.89,53.04,55.04,70.51,70.33,71.6,0.38,1.0,0.0,0.9,0.37,0.0,Normal
64.78,53.04,68.26,62.72,63.56,71.44,0.5,1.0,0.0,0.9,0.03,0.0,Normal
55.33,53.04,55.04,71.37,70.94,70.99,0.31,1.0,0.0,0.9,0.36,0.0,Normal
72.47,72.5,72.5,54.37,73.68,71.91,0.1,0.15,1.0,0.1,0.0,0.24,Normal
72.8,72.5,72.5,61.93,74.27,73.03,0.1,0.15,1.0,0.1,0.0,0.21,Normal
72.87,72.5,72.5,54.99,74.03,72.69,0.1,0.15,1.0,0.1,0.0,0.21,Normal
72.59,72.5,72.5,53.69,74.19,71.76,0.1,0.15,1.0,0.1,0.0,0.22,Normal
57.99,53.04,58.07,66.22,66.36,70.81,0.41,1.0,0.0,0.9,0.3,0.0,Normal
54.67,53.04,55.04,72.46,72.28,68.08,0.44,0.11,1.0,0.1,0.4,0.0,Normal
62.26,53.04,63.49,64.23,65.16,71.55,0.47,1.0,0.0,0.9,0.2,0.0,Normal
56.4,53.04,56.65,65.86,66.12,70.54,0.43,1.0,0.0,0.9,0.31,0.0,Normal
62.31,53.04,72.5,57.56,59.79,74.95,0.34,1.0,0.0,0.9,0.0,0.0,Normal
63.61,53.04,72.5,61.47,62.56,69.53,0.33,1.0,0.0,0.9,0.0,0.0,Normal
62.09,53.04,72.5,59.65,61.15,72.95,0.42,1.0,0.0,0.9,0.0,0.0,Normal
72.48,72.5,72.5,59.23,73.96,72.05,0.1,0.15,1.0,0.1,0.0,0.23,Normal
55.97,53.04,55.04,70.03,69.73,71.66,0.38,1.0,0.0,0.9,0.37,0.0,Normal
63.32,53.04,72.5,61.53,62.63,72.27,0.48,1.0,0.0,0.9,0.0,0.0,Normal
71.94,69.5,72.5,62.84,74.83,73.59,0.1,0.15,1.0,0.1,0.0,0.04,Normal
62.13,53.04,72.5,57.12,59.54,74.75,0.33,1.0,0.0,0.9,0.0,0.0,Normal
57.29,53.04,57.13,66.24,66.14,70.46,0.44,1.0,0.0,0.9,0.32,0.0,Normal
60.76,53.04,57.28,67.17,67.51,73.02,0.43,1.0,0.0,0.9,0.34,0.0,Normal
58.78,53.04,58.6,65.71,66.01,70.64,0.43,1.0,0.0,0.9,0.32,0.0,Normal
58.65,53.04,58.79,65.1,65.63,70.59,0.44,1.0,0.0,0.9,0.31,0.0,Normal
58.81,53.04,59.14,66.57,66.63,71.05,0.41,1.0,0.0,0.9,0.27,0.0,Normal
54.68,53.04,55.04,71.47,72.11,68.01,0.43,0.11,1.0,0.1,0.39,0.0,Normal
58.1,53.04,58.82,64.61,65.53,70.56,0.44,1.0,0.0,0.9,0.28,0.0,Normal
54.39,53.04,55.04,73.51,72.5,67.96,0.46,0.1,1.0,0.1,0.38,0.0,Normal
72.42,72.5,72.5,54.35,73.34,71.86,0.1,0.15,1.0,0.1,0.0,0.25,Normal
56.75,53.04,56.55,64.13,65.17,70.46,0.47,1.0,0.0,0.9,0.33,0.0,Normal
61.81,53.04,72.5,60.0,61.09,73.06,0.38,1.0,0.0,0.9,0.0,0.0,Normal
55.63,53.04,55.04,71.52,72.31,68.26,0.42,0.11,1.0,0.1,0.42,0.0,Normal
56.4,53.04,55.04,69.31,69.39,71.82,0.39,1.0,0.0,0.9,0.38,0.0,Normal
55.9,53.04,55.04,69.56,69.66,71.87,0.38,1.0,0.0,0.9,0.35,0.0,Normal
72.59,72.5,72.5,54.4,73.77,72.07,0.1,0.15,1.0,0.1,0.0,0.24,Normal
63.09,53.04,64.2,68.89,68.88,69.75,0.27,1.0,0.0,0.9,0.21,0.0,Normal
54.57,53.04,55.04,72.99,72.25,67.77,0.45,0.11,1.0,0.1,0.39,0.0,Normal
62.77,53.04,64.32,64.99,65.31,71.34,0.44,1.0,0.0,0.9,0.18,0.0,Normal
54.56,53.04,55.04,69.4,69.46,71.07,0.31,1.0,0.0,0.9,0.32,0.0,Normal
64.7,53.04,65.45,68.74,68.6,69.84,0.28,1.0,0.0,0.9,0.22,0.0,Normal
54.37,53.04,55.04,72.22,72.18,68.0,0.43,0.11,1.0,0.1,0.37,0.0,Normal
72.28,72.5,72.5,53.84,73.41,71.78,0.1,0.15,1.0,0.1,0.0,0.24,Normal
57.13,53.04,55.04,69.39,68.8,72.3,0.38,1.0,0.0,0.9,0.35,0.0,Normal
58.93,53.04,59.27,66.15,66.58,71.1,0.4,1.0,0.0,0.9,0.28,0.0,Normal
63.22,53.04,72.5,60.82,61.97,72.47,0.43,1.0,0.0,0.9,0.0,0.0,Normal
65.05,53.04,66.38,62.04,63.61,72.6,0.5,1.0,0.0,0.9,0.0,0.0,Normal
57.7,53.04,58.27,66.93,67.0,71.03,0.38,1.0,0.0,0.9,0.28,0.0,Normal
60.67,53.04,61.16,66.07,66.41,71.29,0.4,1.0,0.0,0.9,0.25,0.0,Normal
63.2,53.04,72.5,61.07,62.3,72.5,0.44,1.0,0.0,0.9,0.0,0.0,Normal
72.74,72.5,72.5,55.72,75.16,73.36,0.1,0.15,1.0,0.1,0.0,0.21,Normal
71.33,55.36,72.5,63.37,66.66,76.24,0.1,1.0,0.0,0.9,0.0,0.0,Normal
55.59,53.04,55.04,72.51,72.21,67.94,0.46,0.11,1.0,0.1,0.43,0.0,Normal
61.06,53.04,62.08,65.71,66.4,71.77,0.41,1.0,0.0,0.9,0.23,0.0,Normal
57.65,53.04,57.53,65.82,66.01,70.5,0.43,1.0,0.0,0.9,0.33,0.0,Normal
55.42,53.04,55.04,73.48,72.76,68.32,0.47,0.1,1.0,0.1,0.44,0.0,Normal
54.09,53.04,55.04,70.71,70.04,68.75,0.38,1.0,0.0,0.9,0.36,0.0,Normal
72.23,67.55,72.5,56.23,77.87,76.6,0.1,0.26,0.87,0.2,0.0,0.0,Normal
72.6,72.5,72.5,59.05,74.15,72.05,0.1,0.15,1.0,0.1,0.0,0.22,Normal
71.69,67.21,72.5,63.2,74.56,73.81,0.1,0.25,0.88,0.19,0.0,0.0,Normal
61.09,53.04,61.98,66.13,66.44,71.78,0.42,1.0,0.0,0.9,0.23,0.0,Normal
63.19,53.04,72.5,60.2,61.73,72.48,0.43,1.0,0.0,0.9,0.0,0.0,Normal
62.18,53.04,72.5,59.4,61.13,72.88,0.42,1.0,0.0,0.9,0.0,0.0,Normal
55.5,53.04,55.04,73.48,72.99,68.77,0.43,0.11,1.0,0.1,0.4,0.0,Normal
54.25,53.04,55.04,70.06,69.79,68.97,0.38,1.0,0.0,0.9,0.36,0.0,Normal
70.22,53.04,72.5,63.48,65.46,76.45,0.26,1.0,0.0,0.9,0.0,0.0,Normal
67.79,53.04,72.5,64.14,65.49,76.43,0.37,1.0,0.0,0.9,0.0,0.0,Normal
67.02,53.04,72.5,64.58,65.58,74.77,0.45,1.0,0.0,0.9,0.0,0.0,Normal
58.08,53.04,58.76,64.9,65.6,70.55,0.45,1.0,0.0,0.9,0.29,0.0,Normal
72.84,72.5,72.5,54.81,74.31,72.5,0.1,0.15,1.0,0.1,0.0,0.22,Normal
54.85,53.04,55.04,73.01,72.27,67.75,0.47,0.1,1.0,0.1,0.41,0.0,Normal
62.22,53.04,72.5,57.33,59.65,74.84,0.34,1.0,0.0,0.9,0.0,0.0,Normal
57.3,53.04,57.71,65.71,66.23,70.85,0.44,1.0,0.0,0.9,0.3,0.0,Normal
72.74,72.5,72.5,55.68,75.05,73.28,0.1,0.15,1.0,0.1,0.0,0.21,Normal
54.16,53.04,55.04,70.9,70.22,69.63,0.38,1.0,0.0,0.9,0.35,0.0,Normal
55.4,53.04,55.04,71.78,71.0,71.06,0.31,1.0,0.0,0.9,0.37,0.0,Normal
72.44,72.5,72.5,59.88,73.7,72.07,0.1,0.15,1.0,0.1,0.0,0.24,Normal
56.94,53.04,55.04,65.12,65.77,71.08,0.49,1.0,0.0,0.9,0.34,0.0,Normal
56.55,53.04,55.04,69.7,69.37,71.66,0.33,1.0,0.0,0.9,0.36,0.0,Normal
66.97,53.04,72.5,64.71,65.59,74.7,0.46,1.0,0.0,0.9,0.0,0.0,Normal
57.53,53.04,57.89,66.21,66.39,70.84,0.43,1.0,0.0,0.9,0.31,0.0,Normal
56.41,53.04,56.71,65.28,65.91,70.6,0.43,1.0,0.0,0.9,0.31,0.0,Normal
57.76,53.04,58.29,66.57,66.75,70.97,0.39,1.0,0.0,0.9,0.29,0.0,Normal
72.77,72.09,72.5,62.1,74.52,73.19,0.1,0.15,1.0,0.1,0.01,0.17,Normal
54.78,53.04,55.04,72.65,72.3,67.99,0.44,0.11,1.0,0.1,0.4,0.0,Normal
66.96,53.04,72.5,64.99,66.02,74.47,0.46,1.0,0.0,0.9,0.0,0.0,Normal
55.12,53.04,55.04,73.98,72.71,68.23,0.47,0.1,1.0,0.1,0.43,0.0,Normal
58.2,53.04,58.34,65.11,66.01,70.8,0.44,1.0,0.0,0.9,0.31,0.0,Normal
63.96,53.04,64.86,68.51,68.68,69.77,0.28,1.0,0.0,0.9,0.22,0.0,Normal
72.75,72.5,72.5,55.43,74.29,72.96,0.1,0.15,1.0,0.1,0.0,0.22,Normal
55.89,53.04,55.04,70.66,70.43,71.32,0.39,1.0,0.0,0.9,0.39,0.0,Normal
67.82,53.04,68.08,66.79,67.23,73.67,0.46,1.0,0.0,0.9,0.0,0.0,Normal
61.54,53.04,72.5,59.55,60.79,73.07,0.37,1.0,0.0,0.9,0.0,0.0,Normal
63.47,53.04,72.5,61.93,62.87,69.69,0.25,1.0,0.0,0.9,0.0,0.0,Normal
55.17,53.04,55.04,73.56,72.82,68.48,0.45,0.11,1.0,0.1,0.41,0.0,Normal
58.31,53.04,61.14,69.8,69.34,70.17,0.26,1.0,0.0,0.9,0.15,0.0,Normal
55.35,53.04,55.04,73.25,72.99,68.78,0.43,0.11,1.0,0.1,0.4,0.0,Normal
62.07,53.04,72.5,59.47,60.99,72.97,0.41,1.0,0.0,0.9,0.0,0.0,Normal
63.49,53.04,72.5,61.89,62.9,69.61,0.27,1.0,0.0,0.9,0.0,0.0,Normal
56.53,53.04,55.04,73.51,72.95,68.62,0.45,0.11,1.0,0.1,0.47,0.0,Normal
72.13,72.5,72.5,54.03,73.16,71.77,0.1,0.15,1.0,0.1,0.0,0.25,Normal
54.36,53.04,55.04,73.07,72.45,67.98,0.48,0.1,1.0,0.1,0.39,0.0,Normal
57.7,53.04,58.18,66.47,67.0,71.13,0.39,1.0,0.0,0.9,0.28,0.0,Normal
57.8,53.04,58.15,64.72,65.3,70.56,0.46,1.0,0.0,0.9,0.3,0.0,Normal
54.58,53.04,55.04,71.71,72.15,68.02,0.43,0.11,1.0,0.1,0.39,0.0,Normal
72.73,72.5,72.5,55.56,75.13,73.18,0.1,0.15,1.0,0.1,0.0,0.22,Normal
56.6,53.04,55.04,69.69,69.11,71.66,0.32,1.0,0.0,0.9,0.36,0.0,Normal
72.23,72.5,72.5,59.57,73.83,72.05,0.1,0.15,1.0,0.1,0.0,0.25,Normal
57.81,53.04,58.13,67.35,67.25,71.19,0.39,1.0,0.0,0.9,0.3,0.0,Normal
54.52,53.04,55.04,72.17,72.25,68.04,0.44,0.11,1.0,0.1,0.39,0.0,Normal
63.65,53.04,65.28,63.68,64.67,71.33,0.48,1.0,0.0,0.9,0.17,0.0,Normal
55.59,53.04,55.04,73.02,72.99,68.85,0.42,0.11,1.0,0.1,0.4,0.0,Normal
72.74,72.5,72.5,55.69,75.13,73.31,0.1,0.15,1.0,0.1,0.0,0.21,Normal
72.51,72.5,72.5,53.68,73.88,71.77,0.1,0.15,1.0,0.1,0.0,0.22,Normal
62.25,53.04,72.5,61.09,62.0,72.85,0.42,1.0,0.0,0.9,0.0,0.0,Normal
55.42,53.04,55.04,72.97,73.24,69.22,0.42,0.11,1.0,0.1,0.39,0.0,Normal
62.4,53.04,72.5,58.24,60.0,75.08,0.34,1.0,0.0,0.9,0.0,0.0,Normal
63.15,53.04,72.5,61.59,62.34,72.48,0.46,1.0,0.0,0.9,0.0,0.0,Normal
62.84,53.04,72.5,61.04,62.17,72.58,0.44,1.0,0.0,0.9,0.0,0.0,Normal
55.99,53.04,55.04,70.93,70.39,71.59,0.38,1.0,0.0,0.9,0.38,0.0,Normal
54.31,53.04,55.04,71.96,72.18,68.0,0.42,0.11,1.0,0.1,0.37,0.0,Normal
63.21,53.04,72.5,57.41,59.67,75.84,0.34,1.0,0.0,0.9,0.0,0.0,Normal
57.38,53.04,57.59,66.08,66.0,70.51,0.44,1.0,0.0,0.9,0.31,0.0,Normal
56.09,53.04,55.04,69.07,69.18,71.83,0.38,1.0,0.0,0.9,0.35,0.0,Normal
54.4,53.04,55.04,69.14,69.2,71.06,0.32,1.0,0.0,0.9,0.31,0.0,Normal
55.98,53.04,55.04,71.79,73.65,70.13,0.41,0.11,1.0,0.1,0.4,0.0,Normal
57.76,53.04,57.99,67.14,67.19,71.15,0.38,1.0,0.0,0.9,0.29,0.0,Normal
