Supply Air Temperature,Supply Air Temperature Heating Set Point,Supply Air Temperature Cooling Set Point,Outdoor Air Temperature,Mixed Air Temperature,Return Air Temperature,Supply Air Fan Speed Control Signal,Outdoor Air Damper Control Signal,Return Air Damper Control Signal,Exhaust Air Damper Control Signal,Cooling Coil Valve Control Signal,Heating Coil Valve Control Signal,fault type
53.05,53.04,72.5,62.1,71.02,69.71,0.28,0.13,1,0.1,0,0.28,F7
53.35,53.04,72.5,62.27,71.05,69.78,0.27,0.13,1,0.1,0,0.26,F7
53.61,53.04,72.5,61.74,71.05,69.82,0.27,0.13,1,0.1,0,0.24,F7
53.73,53.04,72.5,61.79,71.05,69.83,0.27,0.13,1,0.1,0,0.23,F7
53.67,53.04,72.5,62,71.08,69.87,0.27,0.13,1,0.1,0,0.23,F7
53.53,53.04,72.5,61.81,71.12,69.95,0.27,0.13,1,0.1,0,0.24,F7
53.41,53.04,72.5,61.81,71.15,70.03,0.27,0.13,1,0.1,0,0.24,F7
53.25,53.04,72.5,62.33,71.16,70.06,0.27,0.13,1,0.1,0,0.25,F7
52.99,53.04,72.5,62.72,71.23,70.07,0.27,0.13,1,0.1,0,0.26,F7
52.68,53.04,72.5,63.37,71.23,70.06,0.27,0.13,1,0.1,0,0.28,F7
52.46,53.04,72.5,62.84,71.22,70.04,0.27,0.13,1,0.1,0,0.3,F7
52.51,53.04,72.5,62.95,71.23,69.99,0.27,0.13,1,0.1,0,0.3,F7
52.84,53.04,72.5,62.99,71.23,69.97,0.26,0.13,1,0.1,0,0.29,F7
53.32,53.04,72.5,63.15,71.21,69.94,0.26,0.13,1,0.1,0,0.26,F7
53.71,53.04,72.5,63.18,71.24,69.98,0.26,0.13,1,0.1,0,0.24,F7
53.78,53.04,72.5,62.52,71.25,70.01,0.26,0.13,1,0.1,0,0.22,F7
53.52,53.04,72.5,62.77,71.23,70.01,0.26,0.13,1,0.1,0,0.23,F7
53.13,53.04,72.5,62.77,71.25,70.08,0.25,0.13,1,0.1,0,0.25,F7
52.76,53.04,72.5,63.22,71.29,70.15,0.25,0.13,1,0.1,0,0.28,F7
52.6,53.04,72.5,62.97,71.29,70.14,0.25,0.13,1,0.1,0,0.29,F7
52.77,53.04,72.5,62.65,71.32,70.16,0.25,0.13,1,0.1,0,0.29,F7
53.16,53.04,72.5,63.07,71.36,70.21,0.25,0.13,1,0.1,0,0.27,F7
53.59,53.04,72.5,63.01,71.44,70.3,0.25,0.13,1,0.1,0,0.24,F7
53.81,53.04,72.5,63.42,71.45,70.34,0.25,0.13,1,0.1,0,0.23,F7
53.61,53.04,72.5,63.37,71.49,70.4,0.24,0.13,1,0.1,0,0.23,F7
53.14,53.04,72.5,63.51,71.52,70.4,0.24,0.13,1,0.1,0,0.25,F7
52.62,53.04,72.5,63.52,71.54,70.43,0.24,0.13,1,0.1,0,0.28,F7
52.33,53.04,72.5,63.17,71.55,70.45,0.24,0.13,1,0.1,0,0.3,F7
52.51,53.04,72.5,63.15,71.54,70.46,0.24,0.13,1,0.1,0,0.3,F7
53.09,53.04,72.5,62.89,71.55,70.48,0.24,0.13,1,0.1,0,0.28,F7
53.75,53.04,72.5,63.05,71.57,70.48,0.24,0.13,1,0.1,0,0.24,F7
54.07,53.04,72.5,63.15,71.6,70.53,0.23,0.13,1,0.1,0,0.21,F7
53.92,53.04,72.5,63.35,71.64,70.59,0.23,0.13,1,0.1,0,0.21,F7
53.48,53.04,72.5,63.16,71.75,70.73,0.23,0.13,1,0.1,0,0.23,F7
52.99,53.04,72.5,63.27,71.77,70.76,0.23,0.13,1,0.1,0,0.25,F7
52.63,53.04,72.5,62.98,71.77,70.79,0.22,0.13,1,0.1,0,0.28,F7
52.55,53.04,72.5,63.34,71.84,70.86,0.22,0.13,1,0.1,0,0.29,F7
52.81,53.04,72.5,63.43,71.87,70.86,0.22,0.13,1,0.1,0,0.28,F7
53.17,53.04,72.5,63.25,71.91,70.91,0.22,0.13,1,0.1,0,0.26,F7
53.45,53.04,72.5,63.04,71.91,70.99,0.22,0.13,1,0.1,0,0.24,F7
53.56,53.04,72.5,62.56,71.87,70.96,0.22,0.13,1,0.1,0,0.23,F7
53.41,53.04,72.5,62.62,71.87,70.96,0.22,0.14,1,0.1,0,0.24,F7
53.14,53.04,72.5,63.08,71.85,70.92,0.22,0.14,1,0.1,0,0.25,F7
52.86,53.04,72.5,62.95,71.84,70.91,0.22,0.14,1,0.1,0,0.25,F7
52.64,53.04,72.5,62.95,71.84,70.92,0.22,0.14,1,0.1,0,0.25,F7
52.46,53.04,72.5,63,71.88,70.94,0.22,0.14,1,0.1,0,0.25,F7
52.34,53.04,72.5,63.2,71.89,70.96,0.22,0.14,1,0.1,0,0.27,F7
52.36,53.04,72.5,62.69,71.96,71.02,0.21,0.14,1,0.1,0,0.3,F7
52.77,53.04,72.5,62.45,71.96,71.05,0.21,0.14,1,0.1,0,0.29,F7
53.45,53.04,72.5,62.62,71.99,71.15,0.2,0.14,1,0.1,0,0.26,F7
54.1,53.04,72.5,62.33,71.99,71.22,0.2,0.14,1,0.1,0,0.22,F7
54.3,53.04,72.5,62.49,72.04,71.28,0.2,0.14,1,0.1,0,0.19,F7
54.08,53.04,72.5,62.84,72.08,71.31,0.2,0.14,1,0.1,0,0.2,F7
53.63,53.04,72.5,62.72,72.12,71.42,0.2,0.14,1,0.1,0,0.22,F7
53.13,53.04,72.5,62.73,72.21,71.54,0.2,0.14,1,0.1,0,0.24,F7
52.66,53.04,72.5,62.33,72.26,71.58,0.2,0.14,1,0.1,0,0.27,F7
52.38,53.04,72.5,62.3,72.28,71.6,0.2,0.14,1,0.1,0,0.29,F7
52.37,53.04,72.5,62.31,72.24,71.57,0.2,0.14,1,0.1,0,0.3,F7
52.69,53.04,72.5,62.19,72.22,71.58,0.2,0.14,1,0.1,0,0.29,F7
53.2,53.04,72.5,62.31,72.24,71.58,0.2,0.14,1,0.1,0,0.26,F7
53.72,53.04,72.5,62.23,72.26,71.62,0.2,0.14,1,0.1,0,0.23,F7
53.97,53.04,72.5,62.33,72.29,71.66,0.19,0.14,1,0.1,0,0.21,F7
53.83,53.04,72.5,62.27,72.32,71.68,0.19,0.14,1,0.1,0,0.21,F7
53.46,53.04,72.5,62.35,72.33,71.7,0.19,0.14,1,0.1,0,0.23,F7
53.03,53.04,72.5,62.58,72.36,71.75,0.19,0.14,1,0.1,0,0.25,F7
52.69,53.04,72.5,62.65,72.38,71.78,0.19,0.14,1,0.1,0,0.27,F7
52.54,53.04,72.5,62.45,72.45,71.84,0.19,0.14,1,0.1,0,0.29,F7
52.66,53.04,72.5,62.34,72.41,71.83,0.19,0.14,1,0.1,0,0.29,F7
52.94,53.04,72.5,62.54,72.39,71.83,0.19,0.14,1,0.1,0,0.27,F7
53.29,53.04,72.5,62.38,72.35,71.84,0.19,0.14,1,0.1,0,0.25,F7
53.65,53.04,72.5,62.2,72.35,71.86,0.19,0.14,1,0.1,0,0.23,F7
53.86,53.04,72.5,62.24,72.31,71.71,0.18,0.14,1,0.1,0,0.22,F7
53.88,53.04,72.5,62.33,72.15,71.43,0.18,0.14,1,0.1,0,0.21,F7
53.71,53.04,72.5,62.45,71.93,71.11,0.18,0.14,1,0.1,0,0.21,F7
53.43,53.04,72.5,62.48,71.76,70.81,0.17,0.14,1,0.1,0,0.23,F7
53.07,53.04,72.5,62.38,71.59,70.56,0.16,0.14,1,0.1,0,0.25,F7
52.72,53.04,72.5,62.43,71.36,70.35,0.15,0.14,1,0.1,0,0.27,F7
52.51,53.04,72.5,62.61,71.23,70.22,0.14,0.14,1,0.1,0,0.28,F7
52.56,53.04,72.5,62.51,71.1,70.16,0.13,0.15,1,0.1,0,0.29,F7
52.89,53.04,72.5,62.3,70.95,70.16,0.13,0.15,1,0.1,0,0.27,F7
53.41,53.04,72.5,62.35,70.86,70.2,0.12,0.15,1,0.1,0,0.25,F7
54,53.04,72.5,62.37,70.82,70.27,0.11,0.15,1,0.1,0,0.21,F7
54.44,53.04,72.5,62.41,70.93,70.34,0.1,0.15,1,0.1,0,0.19,F7
54.61,53.04,72.5,62.52,71.18,70.4,0.1,0.15,1,0.1,0,0.17,F7
54.55,53.04,72.5,62.52,71.44,70.47,0.1,0.15,1,0.1,0,0.18,F7
54.34,53.29,72.5,62.45,71.53,70.55,0.1,0.15,1,0.1,0,0.19,F7
54.06,53.56,72.5,62.51,71.53,70.64,0.1,0.15,1,0.1,0,0.21,F7
53.75,53.53,72.5,62.44,71.64,70.72,0.1,0.15,1,0.1,0,0.22,F7
53.49,53.35,72.5,62.47,71.85,70.8,0.1,0.15,1,0.1,0,0.25,F7
53.36,53.65,72.5,62.44,71.93,70.88,0.1,0.15,1,0.1,0,0.26,F7
53.35,53.62,72.5,62.28,71.98,70.97,0.1,0.15,1,0.1,0,0.26,F7
53.46,53.47,72.5,62.22,72.29,71.04,0.1,0.15,1,0.1,0,0.25,F7
53.71,53.62,72.5,62.23,72.54,71.13,0.1,0.15,1,0.1,0,0.25,F7
54.02,53.64,72.5,62.21,72.59,71.2,0.1,0.15,1,0.1,0,0.23,F7
54.35,53.66,72.5,62.15,72.59,71.26,0.1,0.15,1,0.1,0,0.22,F7
54.61,53.79,72.5,62.08,72.67,71.31,0.1,0.15,1,0.1,0,0.2,F7
54.7,53.54,72.5,62.03,72.82,71.36,0.1,0.15,1,0.1,0,0.19,F7
54.62,53.78,72.5,61.9,72.63,71.4,0.1,0.15,1,0.1,0,0.19,F7
54.45,53.83,72.5,61.83,72.61,71.45,0.1,0.15,1,0.1,0,0.2,F7
54.22,53.66,72.5,61.74,72.44,71.49,0.1,0.15,1,0.1,0,0.2,F7
53.98,53.65,72.5,61.78,72.61,71.52,0.1,0.15,1,0.1,0,0.22,F7
53.77,53.92,72.5,61.75,72.77,71.54,0.1,0.15,1,0.1,0,0.23,F7
53.65,53.49,72.5,61.73,72.85,71.59,0.1,0.15,1,0.1,0,0.25,F7
53.68,53.53,72.5,61.65,72.75,71.62,0.1,0.15,1,0.1,0,0.25,F7
53.85,53.67,72.5,61.58,72.54,71.63,0.1,0.15,1,0.1,0,0.24,F7
54.1,53.69,72.5,61.62,72.42,71.67,0.1,0.15,1,0.1,0,0.22,F7
54.33,53.7,72.5,61.62,72.39,71.7,0.1,0.15,1,0.1,0,0.21,F7
54.5,53.75,72.5,61.5,72.43,71.71,0.1,0.15,1,0.1,0,0.2,F7
54.56,53.93,72.5,61.51,72.6,71.73,0.1,0.15,1,0.1,0,0.2,F7
54.52,53.83,72.5,61.52,72.69,71.75,0.1,0.15,1,0.1,0,0.2,F7
54.4,53.8,72.5,61.52,72.98,71.75,0.1,0.15,1,0.1,0,0.2,F7
54.21,53.87,72.5,61.53,73.04,71.78,0.1,0.15,1,0.1,0,0.22,F7
53.98,53.92,72.5,61.47,72.95,71.8,0.1,0.15,1,0.1,0,0.23,F7
53.76,53.99,72.5,61.4,72.94,71.81,0.1,0.15,1,0.1,0,0.26,F7
53.63,54.27,72.5,61.37,72.96,71.82,0.1,0.15,1,0.1,0,0.27,F7
53.7,54.22,72.5,61.32,72.88,71.83,0.1,0.15,1,0.1,0,0.27,F7
53.98,54.3,72.5,61.19,72.88,71.84,0.1,0.15,1,0.1,0,0.26,F7
54.34,54.14,72.5,61.11,72.82,71.84,0.1,0.15,1,0.1,0,0.25,F7
54.76,54.45,72.5,61.04,72.82,71.84,0.1,0.15,1,0.1,0,0.24,F7
55.15,54.55,72.5,60.97,72.85,71.84,0.1,0.15,1,0.1,0,0.21,F7
55.37,54.62,72.5,60.9,72.89,71.84,0.1,0.15,1,0.1,0,0.2,F7
55.4,54.8,72.5,60.85,72.96,71.84,0.1,0.15,1,0.1,0,0.2,F7
55.3,54.89,72.5,60.82,73.07,71.86,0.1,0.15,1,0.1,0,0.21,F7
55.08,54.86,72.5,60.8,73.07,71.85,0.1,0.15,1,0.1,0,0.22,F7
54.87,54.85,72.5,60.75,73.14,71.85,0.1,0.15,1,0.1,0,0.23,F7
54.64,54.96,72.5,60.65,73.09,71.86,0.1,0.15,1,0.1,0,0.26,F7
54.49,55.11,72.5,60.56,73.12,71.86,0.1,0.15,1,0.1,0,0.27,F7
54.56,55.22,72.5,60.49,72.9,71.86,0.1,0.15,1,0.1,0,0.27,F7
72.6,72.5,72.5,59.14,74.65,72.04,0.1,0.11,1,0.06,0,0.23,Normal
72.6,72.5,72.5,59.09,74.5,72.05,0.1,0.15,1,0.1,0,0.23,Normal
72.61,72.5,72.5,59.04,74.38,72.04,0.1,0.15,1,0.1,0,0.22,Normal
72.61,72.5,72.5,59.08,74.31,72.04,0.1,0.15,1,0.1,0,0.22,Normal
72.61,72.5,72.5,59.07,74.21,72.04,0.1,0.15,1,0.1,0,0.22,Normal
72.6,72.5,72.5,59.05,74.15,72.05,0.1,0.15,1,0.1,0,0.22,Normal
72.6,72.5,72.5,59.05,74.12,72.03,0.1,0.15,1,0.1,0,0.22,Normal
72.59,72.5,72.5,59.04,74.09,72.04,0.1,0.15,1,0.1,0,0.23,Normal
72.59,72.5,72.5,59.03,74.05,72.04,0.1,0.15,1,0.1,0,0.22,Normal
72.59,72.5,72.5,59.04,74.16,72.04,0.1,0.15,1,0.1,0,0.22,Normal
72.6,72.5,72.5,59.11,74.16,72.04,0.1,0.15,1,0.1,0,0.22,Normal
72.59,72.5,72.5,59.07,74.16,72.06,0.1,0.15,1,0.1,0,0.22,Normal
72.58,72.5,72.5,59.16,74.13,72.05,0.1,0.15,1,0.1,0,0.22,Normal
72.57,72.5,72.5,59.08,74.22,72.04,0.1,0.15,1,0.1,0,0.23,Normal
72.57,72.5,72.5,59.1,74.28,72.04,0.1,0.15,1,0.1,0,0.23,Normal
72.56,72.5,72.5,59.13,74.3,72.04,0.1,0.15,1,0.1,0,0.23,Normal
72.55,72.5,72.5,59.2,74.24,72.05,0.1,0.15,1,0.1,0,0.23,Normal
72.55,72.5,72.5,59.11,74.2,72.04,0.1,0.15,1,0.1,0,0.23,Normal
72.53,72.5,72.5,59.14,74.09,72.05,0.1,0.15,1,0.1,0,0.23,Normal
72.52,72.5,72.5,59.15,74.1,72.05,0.1,0.15,1,0.1,0,0.23,Normal
72.52,72.5,72.5,59.13,74.15,72.05,0.1,0.15,1,0.1,0,0.23,Normal
72.49,72.5,72.5,59.17,74.04,72.05,0.1,0.15,1,0.1,0,0.23,Normal
72.49,72.5,72.5,59.17,73.97,72.05,0.1,0.15,1,0.1,0,0.23,Normal
72.48,72.5,72.5,59.23,73.96,72.05,0.1,0.15,1,0.1,0,0.23,Normal
72.46,72.5,72.5,59.22,73.98,72.05,0.1,0.15,1,0.1,0,0.23,Normal
72.46,72.5,72.5,59.31,74.01,72.06,0.1,0.15,1,0.1,0,0.23,Normal
72.45,72.5,72.5,59.3,74.06,72.05,0.1,0.15,1,0.1,0,0.23,Normal
72.44,72.5,72.5,59.31,74.13,72.05,0.1,0.15,1,0.1,0,0.23,Normal
72.43,72.5,72.5,59.35,73.96,72.06,0.1,0.15,1,0.1,0,0.23,Normal
72.42,72.5,72.5,59.33,73.9,72.06,0.1,0.15,1,0.1,0,0.23,Normal
72.4,72.5,72.5,59.37,73.85,72.06,0.1,0.15,1,0.1,0,0.23,Normal
72.39,72.5,72.5,59.33,73.86,72.06,0.1,0.15,1,0.1,0,0.23,Normal
72.38,72.5,72.5,59.35,73.77,72.05,0.1,0.15,1,0.1,0,0.24,Normal
72.38,72.5,72.5,59.43,73.72,72.05,0.1,0.15,1,0.1,0,0.24,Normal
72.36,72.5,72.5,59.39,73.75,72.05,0.1,0.15,1,0.1,0,0.24,Normal
72.35,72.5,72.5,59.4,73.82,72.06,0.1,0.15,1,0.1,0,0.24,Normal
72.35,72.5,72.5,59.46,73.86,72.06,0.1,0.15,1,0.1,0,0.24,Normal
72.34,72.5,72.5,59.48,73.98,72.07,0.1,0.15,1,0.1,0,0.24,Normal
72.33,72.5,72.5,59.46,74,72.06,0.1,0.15,1,0.1,0,0.24,Normal
72.31,72.5,72.5,59.51,73.91,72.06,0.1,0.15,1,0.1,0,0.24,Normal
72.31,72.5,72.5,59.51,73.79,72.06,0.1,0.15,1,0.1,0,0.24,Normal
72.3,72.5,72.5,59.47,73.62,72.06,0.1,0.15,1,0.1,0,0.24,Normal
72.28,72.5,72.5,59.44,73.71,72.05,0.1,0.15,1,0.1,0,0.24,Normal
72.28,72.5,72.5,59.53,73.83,72.05,0.1,0.15,1,0.1,0,0.24,Normal
72.27,72.5,72.5,59.5,73.87,72.05,0.1,0.15,1,0.1,0,0.25,Normal
72.26,72.5,72.5,59.47,73.8,72.05,0.1,0.15,1,0.1,0,0.25,Normal
72.26,72.5,72.5,59.53,73.63,72.05,0.1,0.15,1,0.1,0,0.25,Normal
72.24,72.5,72.5,59.5,73.71,72.05,0.1,0.15,1,0.1,0,0.24,Normal
72.23,72.5,72.5,59.51,73.76,72.05,0.1,0.15,1,0.1,0,0.25,Normal
72.23,72.5,72.5,59.46,73.79,72.06,0.1,0.15,1,0.1,0,0.25,Normal
72.23,72.5,72.5,59.57,73.83,72.05,0.1,0.15,1,0.1,0,0.25,Normal
72.21,72.5,72.5,59.54,73.85,72.05,0.1,0.15,1,0.1,0,0.25,Normal
72.2,72.5,72.5,59.59,73.78,72.06,0.1,0.15,1,0.1,0,0.25,Normal
72.2,72.5,72.5,59.59,73.81,72.04,0.1,0.15,1,0.1,0,0.25,Normal
72.19,72.5,72.5,59.58,73.94,72.05,0.1,0.15,1,0.1,0,0.25,Normal
72.18,72.5,72.5,59.59,73.95,72.06,0.1,0.15,1,0.1,0,0.25,Normal
72.18,72.5,72.5,59.65,73.89,72.05,0.1,0.15,1,0.1,0,0.26,Normal
72.19,72.5,72.5,59.68,73.94,72.05,0.1,0.15,1,0.1,0,0.25,Normal
72.2,72.5,72.5,59.74,73.79,72.05,0.1,0.15,1,0.1,0,0.26,Normal
72.23,72.5,72.5,59.72,73.81,72.04,0.1,0.15,1,0.1,0,0.26,Normal
72.26,72.5,72.5,59.78,73.81,72.05,0.1,0.15,1,0.1,0,0.25,Normal
72.31,72.5,72.5,59.82,73.78,72.05,0.1,0.15,1,0.1,0,0.25,Normal
72.33,72.5,72.5,59.82,73.86,72.05,0.1,0.15,1,0.1,0,0.25,Normal
72.38,72.5,72.5,59.87,73.74,72.06,0.1,0.15,1,0.1,0,0.25,Normal
72.4,72.5,72.5,59.85,73.67,72.06,0.1,0.15,1,0.1,0,0.24,Normal
72.44,72.5,72.5,59.88,73.7,72.07,0.1,0.15,1,0.1,0,0.24,Normal
72.47,72.5,72.5,59.93,73.74,72.07,0.1,0.15,1,0.1,0,0.24,Normal
72.48,72.5,72.5,59.95,73.77,72.08,0.1,0.15,1,0.1,0,0.24,Normal
72.51,72.5,72.5,59.97,73.72,72.09,0.1,0.15,1,0.1,0,0.24,Normal
72.54,72.5,72.5,60.01,73.66,72.11,0.1,0.15,1,0.1,0,0.24,Normal
72.56,72.5,72.5,60.04,73.8,72.12,0.1,0.15,1,0.1,0,0.24,Normal
72.59,72.5,72.5,60.09,73.82,72.14,0.1,0.15,1,0.1,0,0.24,Normal
72.61,72.5,72.5,60.14,73.92,72.17,0.1,0.15,1,0.1,0,0.23,Normal
72.61,72.5,72.5,60.22,73.91,72.18,0.1,0.15,1,0.1,0,0.23,Normal
72.63,72.5,72.5,60.25,73.89,72.22,0.1,0.15,1,0.1,0,0.23,Normal
72.64,72.5,72.5,60.29,73.96,72.23,0.1,0.15,1,0.1,0,0.23,Normal
72.65,72.5,72.5,60.31,73.91,72.26,0.1,0.15,1,0.1,0,0.23,Normal
72.67,72.5,72.5,60.38,74.05,72.28,0.1,0.15,1,0.1,0,0.23,Normal
72.68,72.5,72.5,60.42,74.08,72.31,0.1,0.15,1,0.1,0,0.23,Normal
72.68,72.5,72.5,60.49,74.15,72.34,0.1,0.15,1,0.1,0,0.23,Normal
72.71,72.5,72.5,60.53,74.22,72.36,0.1,0.15,1,0.1,0,0.23,Normal
72.72,72.5,72.5,60.6,74.27,72.39,0.1,0.15,1,0.1,0,0.23,Normal
72.73,72.5,72.5,60.61,74.24,72.41,0.1,0.15,1,0.1,0,0.22,Normal
72.74,72.5,72.5,60.68,74.26,72.44,0.1,0.15,1,0.1,0,0.22,Normal
72.75,72.5,72.5,60.73,74.3,72.46,0.1,0.15,1,0.1,0,0.22,Normal
72.76,72.5,72.5,60.81,74.17,72.49,0.1,0.15,1,0.1,0,0.22,Normal
72.77,72.5,72.5,60.86,74.21,72.52,0.1,0.15,1,0.1,0,0.22,Normal
72.79,72.5,72.5,60.91,74.3,72.53,0.1,0.15,1,0.1,0,0.22,Normal
72.81,72.5,72.5,60.91,74.38,72.56,0.1,0.15,1,0.1,0,0.22,Normal
72.82,72.5,72.5,61.03,74.45,72.59,0.1,0.15,1,0.1,0,0.22,Normal
72.83,72.5,72.5,61.13,74.35,72.62,0.1,0.15,1,0.1,0,0.22,Normal
72.83,72.5,72.5,61.16,74.27,72.64,0.1,0.15,1,0.1,0,0.22,Normal
72.83,72.5,72.5,61.16,74.37,72.68,0.1,0.15,1,0.1,0,0.22,Normal
72.83,72.5,72.5,61.23,74.43,72.71,0.1,0.15,1,0.1,0,0.21,Normal
72.83,72.5,72.5,61.31,74.4,72.75,0.1,0.15,1,0.1,0,0.21,Normal
72.82,72.5,72.5,61.4,74.49,72.78,0.1,0.15,1,0.1,0,0.21,Normal
72.82,72.5,72.5,61.43,74.53,72.81,0.1,0.15,1,0.1,0,0.21,Normal
72.81,72.5,72.5,61.45,74.55,72.85,0.1,0.15,1,0.1,0,0.21,Normal
72.81,72.5,72.5,61.5,74.7,72.88,0.1,0.15,1,0.1,0,0.21,Normal
72.8,72.5,72.5,61.56,74.58,72.92,0.1,0.15,1,0.1,0,0.21,Normal
72.81,72.5,72.5,61.67,74.43,72.96,0.1,0.15,1,0.1,0,0.21,Normal
72.8,72.5,72.5,61.76,74.29,73,0.1,0.15,1,0.1,0,0.21,Normal
72.8,72.5,72.5,61.93,74.27,73.03,0.1,0.15,1,0.1,0,0.21,Normal
72.8,72.5,72.5,61.99,74.36,73.07,0.1,0.15,1,0.1,0,0.21,Normal
72.8,72.5,72.5,61.96,74.45,73.1,0.1,0.15,1,0.1,0.01,0.2,Normal
72.81,72.29,72.5,61.96,74.58,73.15,0.1,0.15,1,0.1,0.01,0.19,Normal
72.77,72.09,72.5,62.1,74.52,73.19,0.1,0.15,1,0.1,0.01,0.17,Normal
72.68,71.83,72.5,62.23,74.43,73.22,0.1,0.15,1,0.1,0.01,0.16,Normal
72.6,71.66,72.5,62.43,74.33,73.27,0.1,0.15,1,0.1,0.01,0.15,Normal
72.5,71.22,72.5,62.34,74.45,73.32,0.1,0.15,1,0.1,0,0.14,Normal
72.4,71.18,72.5,62.44,74.66,73.36,0.1,0.15,1,0.1,0,0.14,Normal
72.31,70.91,72.5,62.61,74.81,73.4,0.1,0.15,1,0.1,0,0.13,Normal
72.22,70.44,72.5,62.62,74.84,73.44,0.1,0.15,1,0.1,0,0.1,Normal
72.14,70.12,72.5,62.65,74.94,73.48,0.1,0.15,1,0.1,0,0.09,Normal
72.07,70.01,72.5,62.62,74.88,73.51,0.1,0.15,1,0.1,0,0.07,Normal
72.01,69.36,72.5,62.72,74.89,73.55,0.1,0.15,1,0.1,0,0.06,Normal
71.94,69.5,72.5,62.84,74.83,73.59,0.1,0.15,1,0.1,0,0.04,Normal
71.89,68.95,72.5,62.79,74.92,73.63,0.1,0.15,1,0.1,0,0.02,Normal
71.85,68.66,72.5,63.01,75.12,73.66,0.1,0.15,1,0.1,0,0,Normal
71.8,68.35,72.5,63.11,75.08,73.7,0.1,0.17,0.98,0.12,0,0,Normal
71.76,68.06,72.5,62.98,74.79,73.74,0.1,0.19,0.95,0.14,0,0,Normal
71.73,67.74,72.5,63.22,74.5,73.78,0.1,0.23,0.9,0.18,0,0,Normal
71.69,67.21,72.5,63.2,74.56,73.81,0.1,0.25,0.88,0.19,0,0,Normal
71.65,66.85,72.5,63.12,74.77,73.99,0.1,0.29,0.84,0.23,0,0,Normal
71.63,66.44,72.5,63.14,75.01,74.26,0.1,0.32,0.8,0.26,0,0,Normal
71.61,66.23,72.5,63.6,75.31,74.55,0.1,0.36,0.75,0.3,0,0,Normal
71.59,65.36,72.5,63.33,75.59,74.89,0.1,0.41,0.69,0.35,0,0,Normal
71.57,64.79,72.5,63.64,75.8,75.25,0.1,0.48,0.61,0.41,0,0,Normal
71.54,63.85,72.5,63.38,75.9,75.55,0.1,0.53,0.55,0.46,0,0,Normal
71.53,63.22,72.5,63.37,75.24,75.86,0.1,0.6,0.47,0.52,0,0,Normal
71.51,62.28,72.5,63.36,74.16,76.12,0.1,0.67,0.39,0.59,0,0,Normal
71.48,61.3,72.5,63.52,72.86,76.35,0.1,0.74,0.31,0.65,0,0,Normal
71.47,60.53,72.5,63.88,71.73,76.54,0.1,0.82,0.22,0.73,0,0,Normal
71.44,59.67,72.5,63.55,70.56,76.67,0.1,0.89,0.13,0.8,0,0,Normal
71.42,58.59,72.5,63.4,69.15,76.73,0.1,0.98,0.02,0.88,0,0,Normal
71.4,57.46,72.5,63.95,67.97,76.62,0.1,1,0,0.9,0,0,Normal
71.36,56.35,72.5,63.49,67.18,76.43,0.1,1,0,0.9,0,0,Normal
71.33,55.36,72.5,63.37,66.66,76.24,0.1,1,0,0.9,0,0,Normal
71.3,54.1,72.5,63.54,66.33,76.03,0.1,1,0,0.9,0,0,Normal
71.25,53.04,72.5,64.48,66.18,75.85,0.12,1,0,0.9,0,0,Normal
71.18,53.04,72.5,64.28,66.14,75.77,0.15,1,0,0.9,0,0,Normal
71.09,53.04,72.5,64.61,66.1,75.79,0.17,1,0,0.9,0,0,Normal
70.95,53.04,72.5,64.55,65.96,75.95,0.2,1,0,0.9,0,0,Normal
70.76,53.04,72.5,63.57,65.74,76.15,0.22,1,0,0.9,0,0,Normal
70.52,53.04,72.5,63.94,65.57,76.32,0.24,1,0,0.9,0,0,Normal
70.22,53.04,72.5,63.48,65.46,76.45,0.26,1,0,0.9,0,0,Normal
69.9,53.04,72.5,63.51,65.34,76.56,0.28,1,0,0.9,0,0,Normal
69.55,53.04,72.5,63.49,65.39,76.63,0.29,1,0,0.9,0,0,Normal
69.19,53.04,72.5,64.35,65.35,76.67,0.31,1,0,0.9,0,0,Normal
68.86,53.04,72.5,64.2,65.52,76.67,0.32,1,0,0.9,0,0,Normal
68.55,53.04,72.5,64.16,65.28,76.63,0.34,1,0,0.9,0,0,Normal
68.26,53.04,72.5,63.47,65.29,76.57,0.35,1,0,0.9,0,0,Normal
68,53.04,72.5,64.42,65.24,76.5,0.36,1,0,0.9,0,0,Normal
67.79,53.04,72.5,64.14,65.49,76.43,0.37,1,0,0.9,0,0,Normal
67.62,53.04,72.5,64.83,65.61,76.35,0.38,1,0,0.9,0,0,Normal
67.49,53.04,72.5,64.9,65.79,76.27,0.39,1,0,0.9,0,0,Normal
67.41,53.04,72.5,65.15,66.14,76.17,0.39,1,0,0.9,0,0,Normal
67.36,53.04,72.5,65.74,65.89,76.07,0.4,1,0,0.9,0,0,Normal
67.31,53.04,72.5,64.11,65.69,75.93,0.4,1,0,0.9,0,0,Normal
67.26,53.04,72.5,64.99,65.89,75.8,0.41,1,0,0.9,0,0,Normal
67.21,53.04,72.5,65.28,65.76,75.69,0.41,1,0,0.9,0,0,Normal
67.18,53.04,72.5,64.49,65.63,75.56,0.42,1,0,0.9,0,0,Normal
67.13,53.04,72.5,64.56,65.87,75.41,0.42,1,0,0.9,0,0,Normal
67.12,53.04,72.5,65.87,66.14,75.29,0.43,1,0,0.9,0,0,Normal
67.12,53.04,72.5,65.03,65.85,75.17,0.44,1,0,0.9,0,0,Normal
